,MONTH,MSCI World,STRAT1-0.0,STRAT1-0.01,STRAT1-0.02,STRAT1-0.03,STRAT1-0.04,STRAT1-0.05,STRAT1-0.06,STRAT1-0.07,STRAT1-0.08,STRAT1-0.09
285,10.2002,147228.5159221501,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545,207367.49372135545
286,11.2002,154159.50777591695,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243,217329.61351667243
287,12.2002,138837.42258378377,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016,195928.98115142016
288,1.2003,130512.02798075438,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878,184380.08771981878
289,2.2003,128632.22827951952,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145,181924.41192371145
290,3.2003,126877.89942167644,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267,179643.26664579267
291,4.2003,135193.15131186057,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251,191616.6252791251
292,5.2003,134538.24963147243,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638,190888.39741648638
293,6.2003,141580.25720835966,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113,201079.88715735113
294,7.2003,145829.8071008977,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525,207315.32620591525
295,8.2003,154292.8704787041,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618,219546.63022908618
296,9.2003,145563.41564566983,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072,207325.30196950072
297,10.2003,154584.9047950395,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689,220374.5673828689
298,11.2003,152054.36205555347,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354,216967.05303858354
299,12.2003,153445.46800453623,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285,219152.02837329285
300,1.2004,159004.63811456438,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334,227291.67899659334
301,2.2004,161224.57529357894,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923,230665.00308743923
302,3.2004,162696.47419695088,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387,232970.8580073387
303,4.2004,163059.18826933578,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784,233690.24116589784
304,5.2004,161158.95909201252,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146,231166.90481526146
305,6.2004,165049.18716034506,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377,236947.05987861377
306,7.2004,161198.73073141734,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778,231619.28754769778
307,8.2004,160944.69461268224,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267,231454.27434588267
308,9.2004,160051.19636439072,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623,230369.33613039623
309,10.2004,159745.26147159206,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124,230128.98941788124
310,11.2004,161080.06216990584,232251.903017618,232251.903017618,232251.903017618,232251.903017618,232251.903017618,232251.903017618,232251.903017618,232251.903017618,232251.903017618,232251.903017618
311,12.2004,163226.59221661455,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879,235546.8589141879
312,1.2005,166724.43460941807,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838,240794.47877448838
313,2.2005,169125.54604054993,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535,244462.32304634535
314,3.2005,169590.7912398462,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866,245334.81117642866
315,4.2005,165985.15817405828,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728,240318.80091490728
316,5.2005,177510.46337936883,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515,257205.51891781515
317,6.2005,182585.2985544337,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284,264758.75088947284
318,7.2005,188947.67694748845,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374,274184.5503890374
319,8.2005,188732.71971307648,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184,274072.62301516184
320,9.2005,196143.27275536236,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036,285034.03054100036
321,10.2005,191687.066451716,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227,278758.3027436227
322,11.2005,202348.8428678189,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984,294463.04572393984
323,12.2005,206340.89233732971,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967,300472.37494377967
324,1.2006,209844.7516178599,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356,305774.67389947356
325,2.2006,213820.04232276423,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105,311767.25727159105
326,3.2006,214387.43005597583,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256,312794.5553839256
327,4.2006,213267.13908941075,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934,311360.0336458934
328,5.2006,200683.72658873344,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527,293188.84080146527
329,6.2006,203070.95526149156,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114,296876.46194141114
330,7.2006,203474.00851319215,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977,297665.69944799977
331,8.2006,207391.08851789075,303596.064559064,303596.064559064,303596.064559064,303596.064559064,303596.064559064,303596.064559064,303596.064559064,303596.064559064,303596.064559064,303596.064559064
332,9.2006,213030.1467046869,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965,312050.97987661965
333,10.2006,220222.71159759248,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896,322786.79819799896
334,11.2006,217001.14334248385,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314,318264.85242456314
335,12.2006,221917.35707023775,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423,325675.2201325423
336,1.2007,228281.1595796261,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116,335214.43005504116
337,2.2007,222675.5197086388,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228,327182.9519168228
338,3.2007,224929.89195155495,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683,330695.35988210683
339,4.2007,229895.50613904087,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495,338195.8816425495
340,5.2007,239007.35457794403,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272,351800.1872244272
341,6.2007,236250.6324641869,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765,347942.50725278765
342,7.2007,227613.98401736736,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414,335422.7228293414
343,8.2007,227474.54202017735,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006,335417.23451290006
344,9.2007,230326.10843651288,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025,339821.94468795025
345,10.2007,232986.8598496981,343947.60351012,343947.60351012,343947.60351012,343947.60351012,343947.60351012,343947.60351012,343947.60351012,343947.60351012,343947.60351012,343947.60351012
346,11.2007,218709.7902575639,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884,323071.03346436884
347,12.2007,216474.7392212931,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677,319969.48831047677
348,1.2008,197928.522288562,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306,292756.4813083306
349,2.2008,192929.54215943883,285562.479595941,285562.479595941,285562.479595941,285562.479595941,285562.479595941,285562.479595941,285562.479595941,285562.479595941,285562.479595941,285562.479595941
350,3.2008,183285.78465006943,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406,271488.38099925406
351,4.2008,196295.5840930236,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005,290958.8846809005
352,5.2008,199699.986475483,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638,296205.0558659638
353,6.2008,180788.14015367985,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721,268354.0549863721
354,7.2008,178099.26392086272,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034,264562.80401261034
355,8.2008,186036.88089184448,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465,276553.97123469465
356,9.2008,168860.6874779441,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726,251220.62281185726
357,10.2008,153428.49461673645,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505,228461.54832359505
358,11.2008,143835.52119359814,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768,214377.2032496768
359,12.2008,135756.74134553608,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537,202536.32339520537
360,1.2009,134504.58639078785,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443,200868.22566140443
361,2.2009,122379.2327514106,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079,182960.3058022079
362,3.2009,125041.15590260184,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386,187139.95384227386
363,4.2009,139413.89690350948,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762,208850.5842269762
364,5.2009,143169.6467256547,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753,214676.92824279753
365,6.2009,142160.73322388367,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034,213364.1044259034
366,7.2009,154157.68848690137,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925,231569.9176872925
367,8.2009,159010.34673271034,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666,239059.39952615666
368,9.2009,161158.92398061132,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338,242489.61439753338
369,10.2009,156612.55217144376,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938,235848.86416364938
370,11.2009,160592.44059568894,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075,242042.33117087075
371,12.2009,170477.80059489416,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017,257141.38600680017
372,1.201,168580.70975258332,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075,254479.8957314075
373,2.201,175946.02834225824,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305,265798.16370809305
374,3.201,188103.8675760578,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614,284364.76949879614
375,4.201,190447.44751449465,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733,288107.66086824733
376,5.201,186309.2059319428,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931,282047.3558968931
377,6.201,180449.209517727,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938,273376.1007920938
378,7.201,183743.59898204065,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402,278567.0195589402
379,8.201,181738.04445474027,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407,275726.47093396407
380,9.201,184592.4370936894,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406,280257.05351153406
381,10.201,188585.3067414826,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808,286519.2188968808
382,11.201,196707.82303860164,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537,299059.8251993537
383,12.201,205418.2359669321,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084,312502.48391786084
384,1.2011,204996.22919058465,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285,312060.48558106285
385,2.2011,209995.8648289401,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695,319871.3022833695
386,3.2011,202465.93818640747,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165,308601.51718447165
387,4.2011,201792.1725267382,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776,307774.5538015776
388,5.2011,204130.98042676292,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382,311541.7167338382
389,6.2011,199956.4620685825,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523,305370.6278715523
390,7.2011,198988.01814440385,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693,304091.63426401693
391,8.2011,182535.78883432344,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257,279149.49080813257
392,9.2011,178466.08010134273,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837,273125.7407818837
393,10.2011,189921.604537392,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533,290857.35573002533
394,11.2011,193334.99702988504,296284.830070575,296284.830070575,296284.830070575,296284.830070575,296284.830070575,296284.830070575,296284.830070575,296284.830070575,296284.830070575,296284.830070575
395,12.2011,200380.8342500801,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346,307282.53723979346
396,1.2012,206651.3955907669,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301,317098.3969895301
397,2.2012,212441.11352361256,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614,326182.49027270614
398,3.2012,216573.9656298778,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565,332728.07926718565
399,4.2012,216415.4799241033,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586,332684.59365560586
400,5.2012,210662.9377993188,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307,324041.50100834307
401,6.2012,218108.91748474477,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277,335694.8988340277
402,7.2012,226415.8451453313,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757,348680.22312429757
403,8.2012,226136.1378488754,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449,348449.4741081449
404,9.2012,226616.5383712506,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495,349389.7154113495
405,10.2012,223993.7774108795,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703,345546.0312560703
406,11.2012,226984.28095770988,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978,350359.3586618978
407,12.2012,227607.36330765035,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079,351521.1113066079
408,1.2013,232917.00015213856,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346,359921.41474620346
409,2.2013,240782.7416430352,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386,372276.16860093386
410,3.2013,252657.82531872016,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247,390836.3327158247
411,4.2013,255291.1007665033,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844,395109.74590911844
412,5.2013,256683.50795584416,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937,397464.7511134937
413,6.2013,248942.30855304707,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775,385677.79519857775
414,7.2013,258198.7933842044,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653,400218.5502181653
415,8.2013,253466.796924856,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908,393083.7647306908
416,9.2013,260822.4428473896,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745,404691.11680336745
417,10.2013,268329.77131514327,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634,416539.4592874634
418,11.2013,273700.34603190416,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217,425076.4256912217
419,12.2013,275843.8285916278,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498,428605.4090784498
420,1.2014,271031.5379847727,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638,421328.0847000638
421,2.2014,278480.3452700548,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495,433107.51833403495
422,3.2014,279389.03428945533,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781,434720.7600683781
423,4.2014,280988.3861269896,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358,437409.3024272358
424,5.2014,291633.55147304013,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873,454180.4298407873
425,6.2014,295742.1402166764,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487,460779.00981280487
426,7.2014,297091.1886236088,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483,463080.8854152483
427,8.2014,308035.1752794275,480339.456064982,480339.456064982,480339.456064982,480339.456064982,480339.456064982,480339.456064982,480339.456064982,480339.456064982,480339.456064982,480339.456064982
428,9.2014,314083.3655218422,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919,489970.7958740919
429,10.2014,317604.3742209276,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325,495663.5778038325
430,11.2014,325033.47795628244,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755,507457.6754807755
431,12.2014,328800.51832220104,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884,513538.9574937884
